Serial,Date,Time,State/UnionTerritory,Cured,Deaths,Confirmed,Total_Confirmed_cases_Indian_National,Total_Confirmed_cases_Foreign_National
6657,25-09-2020,8:00 AM,Puducherry,19311,487,24895,24895,0
6658,25-09-2020,8:00 AM,Punjab,81475,3066,105220,105220,0
6659,25-09-2020,8:00 AM,Rajasthan,102330,1397,122720,122711,0
6660,25-09-2020,8:00 AM,Sikkim,2054,31,2692,2692,0
6661,25-09-2020,8:00 AM,Tamil Nadu,508210,9076,563691,563682,0
6662,25-09-2020,8:00 AM,Telengana,150160,1080,181627,181627,0
6663,25-09-2020,8:00 AM,Tripura,17487,265,24130,24130,0
6664,25-09-2020,8:00 AM,Uttarakhand,32355,542,44404,44395,9
6665,25-09-2020,8:00 AM,Uttar Pradesh,307611,5366,374277,374268,9
6666,25-09-2020,8:00 AM,West Bengal,208042,4606,237869,237869,0
6667,26-09-2020,8:00 AM,Andaman and Nicobar Islands,3528,52,3759,3759,0
6668,26-09-2020,8:00 AM,Andhra Pradesh,588169,5606,661458,661458,0
6669,26-09-2020,8:00 AM,Arunachal Pradesh,6230,14,8671,8671,0
6670,26-09-2020,8:00 AM,Assam,136715,625,167374,167374,0
6671,26-09-2020,8:00 AM,Bihar,161874,878,175525,175525,0
6672,26-09-2020,8:00 AM,Chandigarh,8677,145,11212,11212,0
6673,26-09-2020,8:00 AM,Chhattisgarh,66860,777,98565,98565,0
6674,26-09-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,2805,2,2989,1494,0
6675,26-09-2020,8:00 AM,Delhi,228436,5147,264450,264450,0
6676,26-09-2020,8:00 AM,Goa,25071,386,31071,31071,0
6677,26-09-2020,8:00 AM,Gujarat,110358,3393,130229,130229,0
6678,26-09-2020,8:00 AM,Haryana,101273,1273,120578,120569,10
6679,26-09-2020,8:00 AM,Himachal Pradesh,9546,157,13679,13679,0
6680,26-09-2020,8:00 AM,Jammu and Kashmir,49557,1105,69832,69832,0
6681,26-09-2020,8:00 AM,Jharkhand,64515,661,77709,77709,0
6682,26-09-2020,8:00 AM,Karnataka,450302,8417,557212,557212,0
6683,26-09-2020,8:00 AM,Kerala,111331,635,160933,160933,0
6684,26-09-2020,8:00 AM,Ladakh,2971,56,4025,4025,0
6685,26-09-2020,8:00 AM,Madhya Pradesh,93238,2152,117588,117588,0
6686,26-09-2020,8:00 AM,Maharashtra,992806,34761,1300757,1300756,1
6687,26-09-2020,8:00 AM,Manipur,7602,63,9791,9791,0
6688,26-09-2020,8:00 AM,Meghalaya,3343,43,5158,5158,0
6689,26-09-2020,8:00 AM,Mizoram,1289,0,1835,1835,0
6690,26-09-2020,8:00 AM,Nagaland,4669,16,5768,5768,0
6691,26-09-2020,8:00 AM,Odisha,165432,767,201096,201096,0
6692,26-09-2020,8:00 AM,Puducherry,19781,494,25489,25489,0
6693,26-09-2020,8:00 AM,Punjab,84025,3134,107096,107096,0
6694,26-09-2020,8:00 AM,Rajasthan,104288,1412,124730,124730,0
6695,26-09-2020,8:00 AM,Sikkim,2075,31,2785,2785,0
6696,26-09-2020,8:00 AM,Tamil Nadu,513836,9148,569370,569370,0
6697,26-09-2020,8:00 AM,Telengana,152441,1091,183866,183866,0
6698,26-09-2020,8:00 AM,Tripura,17992,268,24408,24408,0
6699,26-09-2020,8:00 AM,Uttarakhand,33843,555,45332,45332,0
6700,26-09-2020,8:00 AM,Uttar Pradesh,313686,5450,378533,378533,0
6701,26-09-2020,8:00 AM,West Bengal,211020,4665,241059,241059,0
6702,27-09-2020,8:00 AM,Andaman and Nicobar Islands,3551,52,3774,3774,0
6703,27-09-2020,8:00 AM,Andhra Pradesh,597294,5663,668751,668751,0
6704,27-09-2020,8:00 AM,Arunachal Pradesh,6397,14,8869,8869,0
6705,27-09-2020,8:00 AM,Assam,138310,638,169110,169110,0
6706,27-09-2020,8:00 AM,Bihar,163432,886,177072,177072,0
6707,27-09-2020,8:00 AM,Chandigarh,8937,145,11380,11380,0
6708,27-09-2020,8:00 AM,Chhattisgarh,70955,817,102461,102461,0
6709,27-09-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,2831,2,2996,2996,0
6710,27-09-2020,8:00 AM,Delhi,232912,5193,267822,267822,0
6711,27-09-2020,8:00 AM,Goa,25759,391,31574,31574,0
6712,27-09-2020,8:00 AM,Gujarat,111777,3406,131646,131646,0
6713,27-09-2020,8:00 AM,Haryana,103827,1291,122267,122267,0
6714,27-09-2020,8:00 AM,Himachal Pradesh,9728,164,13996,13996,0
6715,27-09-2020,8:00 AM,Jammu and Kashmir,51494,1125,71049,71049,0
6716,27-09-2020,8:00 AM,Jharkhand,65839,670,78935,78935,0
6717,27-09-2020,8:00 AM,Karnataka,455719,8503,566023,566023,0
6718,27-09-2020,8:00 AM,Kerala,114530,656,167939,167939,0
6719,27-09-2020,8:00 AM,Ladakh,3018,57,4093,4093,0
6720,27-09-2020,8:00 AM,Madhya Pradesh,95490,2181,119899,119899,0
6721,27-09-2020,8:00 AM,Maharashtra,1016450,35191,1321176,1321176,0
6722,27-09-2020,8:00 AM,Manipur,7681,64,10051,10051,0
6723,27-09-2020,8:00 AM,Meghalaya,3654,43,5212,10051,0
6724,27-09-2020,8:00 AM,Mizoram,1316,0,1865,1865,0
6725,27-09-2020,8:00 AM,Nagaland,4819,16,5862,5862,0
6726,27-09-2020,8:00 AM,Odisha,170193,783,205452,205452,0
6727,27-09-2020,8:00 AM,Puducherry,20205,500,26032,26032,0
6728,27-09-2020,8:00 AM,Punjab,86013,3188,108684,108684,0
6729,27-09-2020,8:00 AM,Rajasthan,105994,1426,126775,126775,0
6730,27-09-2020,8:00 AM,Sikkim,2097,31,2833,2833,0
6731,27-09-2020,8:00 AM,Tamil Nadu,519448,9233,575017,575017,0
6732,27-09-2020,8:00 AM,Telengana,154499,1100,185833,185833,0
6733,27-09-2020,8:00 AM,Tripura,18392,270,24728,24728,0
6734,27-09-2020,8:00 AM,Uttarakhand,34859,566,46281,46281,0
6735,27-09-2020,8:00 AM,Uttar Pradesh,320232,5517,382835,382835,0
6736,27-09-2020,8:00 AM,West Bengal,213975,4721,244240,244240,0
6737,28-09-2020,8:00 AM,Andaman and Nicobar Islands,3553,53,3794,3794,0
6738,28-09-2020,8:00 AM,Andhra Pradesh,605090,5708,675674,675674,0
6739,28-09-2020,8:00 AM,Arunachal Pradesh,6495,14,9004,9004,0
6740,28-09-2020,8:00 AM,Assam,139980,655,169985,169985,0
6741,28-09-2020,8:00 AM,Bihar,164987,888,178702,178702,0
6742,28-09-2020,8:00 AM,Chandigarh,9103,147,11553,11553,0
6743,28-09-2020,8:00 AM,Chhattisgarh,72224,848,104733,104733,0
6744,28-09-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,2848,2,3002,3002,0
6745,28-09-2020,8:00 AM,Delhi,236651,5235,271114,271114,0
6746,28-09-2020,8:00 AM,Goa,26460,401,31958,31958,0
6747,28-09-2020,8:00 AM,Gujarat,113008,3416,133057,133057,0
6748,28-09-2020,8:00 AM,Haryana,105990,1307,123782,123782,0
6749,28-09-2020,8:00 AM,Himachal Pradesh,10359,175,14191,14191,0
6750,28-09-2020,8:00 AM,Jammu and Kashmir,52859,1132,72190,72190,0
6751,28-09-2020,8:00 AM,Jharkhand,66797,679,79909,79909,0
6752,28-09-2020,8:00 AM,Karnataka,462241,8582,575566,575566,0
6753,28-09-2020,8:00 AM,Kerala,117921,677,175384,175384,0
6754,28-09-2020,8:00 AM,Ladakh,3032,58,4103,4103,0
6755,28-09-2020,8:00 AM,Madhya Pradesh,97571,2207,122209,122209,0
6756,28-09-2020,8:00 AM,Maharashtra,1030015,35571,1339232,1339232,0
6757,28-09-2020,8:00 AM,Manipur,7876,64,10299,10299,0
6758,28-09-2020,8:00 AM,Meghalaya,3779,43,5302,5302,0
6759,28-09-2020,8:00 AM,Mizoram,1373,0,1908,1908,0
6760,28-09-2020,8:00 AM,Nagaland,4888,16,5946,5946,0
6761,28-09-2020,8:00 AM,Odisha,173571,797,209374,209374,0
6762,28-09-2020,8:00 AM,Puducherry,20648,513,26400,26400,0
6763,28-09-2020,8:00 AM,Punjab,88312,3238,110106,110106,0
6764,28-09-2020,8:00 AM,Rajasthan,107718,1441,128859,128859,0
6765,28-09-2020,8:00 AM,Sikkim,2146,33,2871,2871,0
6766,28-09-2020,8:00 AM,Tamil Nadu,525154,9313,580808,580808,0
6767,28-09-2020,8:00 AM,Telengana,156431,1107,187211,187211,0
6768,28-09-2020,8:00 AM,Tripura,18959,273,24921,24921,0
6769,28-09-2020,8:00 AM,Uttarakhand,35672,574,47045,47045,0
6770,28-09-2020,8:00 AM,Uttar Pradesh,325888,5594,387085,387085,0
6771,28-09-2020,8:00 AM,West Bengal,216921,4781,247425,247425,0
6772,29-09-2020,8:00 AM,Andaman and Nicobar Islands,3582,53,3803,3803,0
6773,29-09-2020,8:00 AM,Andhra Pradesh,612300,5745,681161,681161,0
6774,29-09-2020,8:00 AM,Arunachal Pradesh,6592,15,9332,9332,0
6775,29-09-2020,8:00 AM,Assam,142300,667,173629,173629,0
6776,29-09-2020,8:00 AM,Bihar,166276,892,179832,179832,0
6777,29-09-2020,8:00 AM,Chandigarh,9325,153,11678,11678,0
6778,29-09-2020,8:00 AM,Chhattisgarh,74537,877,108458,108458,0
6779,29-09-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,2877,2,3012,3012,0
6780,29-09-2020,8:00 AM,Delhi,240703,5272,273098,273098,0
6781,29-09-2020,8:00 AM,Goa,27072,407,32396,32396,0
6782,29-09-2020,8:00 AM,Gujarat,114344,3428,134461,134461,0
6783,29-09-2020,8:00 AM,Haryana,108411,1331,125412,125412,0
6784,29-09-2020,8:00 AM,Himachal Pradesh,10627,180,14457,14457,0
6785,29-09-2020,8:00 AM,Jammu and Kashmir,54267,1146,73014,73014,0
6786,29-09-2020,8:00 AM,Jharkhand,68603,688,81417,81417,0
6787,29-09-2020,8:00 AM,Karnataka,469750,8641,582458,582458,0
6788,29-09-2020,8:00 AM,Kerala,121268,697,179922,179916,6
6789,29-09-2020,8:00 AM,Ladakh,3064,58,4152,4152,0
6790,29-09-2020,8:00 AM,Madhya Pradesh,100012,2242,124166,124166,0
6791,29-09-2020,8:00 AM,Maharashtra,1049947,35751,1351153,1351153,0
6792,29-09-2020,8:00 AM,Manipur,7982,64,10477,10477,0
6793,29-09-2020,8:00 AM,Meghalaya,3868,46,5362,5362,0
6794,29-09-2020,8:00 AM,Mizoram,1459,0,1958,1958,0
6795,29-09-2020,8:00 AM,Nagaland,4938,17,5957,5957,0
6796,29-09-2020,8:00 AM,Odisha,177585,813,212609,212609,0
6797,29-09-2020,8:00 AM,Puducherry,21156,515,26685,26685,0
6798,29-09-2020,8:00 AM,Punjab,90345,3284,111375,111375,0
6799,29-09-2020,8:00 AM,Rajasthan,109472,1456,130971,130971,0
6800,29-09-2020,8:00 AM,Sikkim,2164,34,2896,2896,0
6801,29-09-2020,8:00 AM,Tamil Nadu,530708,9383,586397,586397,0
6802,29-09-2020,8:00 AM,Telengana,158690,1116,189283,189283,0
6803,29-09-2020,8:00 AM,Tripura,19203,276,25353,25353,0
6804,29-09-2020,8:00 AM,Uttarakhand,36856,580,47502,47502,0
6805,29-09-2020,8:00 AM,Uttar Pradesh,331270,5652,390875,390875,0
6806,29-09-2020,8:00 AM,West Bengal,219844,4837,250580,250580,0
6807,30-09-2020,8:00 AM,Andaman and Nicobar Islands,3587,53,3821,3821,0
6808,30-09-2020,8:00 AM,Andhra Pradesh,622136,5780,687351,687351,0
6809,30-09-2020,8:00 AM,Arunachal Pradesh,6743,16,9553,9553,0
6810,30-09-2020,8:00 AM,Assam,144002,680,177221,177221,0
6811,30-09-2020,8:00 AM,Bihar,168025,894,181285,181285,0
6812,30-09-2020,8:00 AM,Chandigarh,9598,158,11816,11816,0
6813,30-09-2020,8:00 AM,Chhattisgarh,78514,916,110655,110655,0
6814,30-09-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,2910,2,3032,3032,0
6815,30-09-2020,8:00 AM,Delhi,243481,5320,276325,276325,0
6816,30-09-2020,8:00 AM,Goa,27781,419,32777,32777,0
6817,30-09-2020,8:00 AM,Gujarat,115727,3439,135842,135842,0
6818,30-09-2020,8:00 AM,Haryana,110814,1356,126974,126974,0
6819,30-09-2020,8:00 AM,Himachal Pradesh,10991,183,14747,14747,0
6820,30-09-2020,8:00 AM,Jammu and Kashmir,55517,1164,74095,74095,0
6821,30-09-2020,8:00 AM,Jharkhand,69898,700,82540,82540,0
6822,30-09-2020,8:00 AM,Karnataka,476378,8777,592911,592911,0
6823,30-09-2020,8:00 AM,Kerala,124688,719,187276,187276,0
6824,30-09-2020,8:00 AM,Ladakh,3107,58,4195,4195,0
6825,30-09-2020,8:00 AM,Madhya Pradesh,102445,2281,126043,126043,0
6826,30-09-2020,8:00 AM,Maharashtra,1069159,36181,1366129,1366129,0
6827,30-09-2020,8:00 AM,Manipur,8039,65,10746,10746,0
6828,30-09-2020,8:00 AM,Meghalaya,3940,47,5463,5463,0
6829,30-09-2020,8:00 AM,Mizoram,1576,0,1986,1986,0
6830,30-09-2020,8:00 AM,Nagaland,4986,17,6040,6040,0
6831,30-09-2020,8:00 AM,Odisha,181481,828,215676,215676,0
6832,30-09-2020,8:00 AM,Puducherry,21616,517,27066,27066,0
6833,30-09-2020,8:00 AM,Punjab,92277,3359,112460,112460,0
6834,30-09-2020,8:00 AM,Rajasthan,111272,1471,133119,133119,0
6835,30-09-2020,8:00 AM,Sikkim,2235,35,2937,2937,0
6836,30-09-2020,8:00 AM,Tamil Nadu,536209,9453,591943,591943,0
6837,30-09-2020,8:00 AM,Telengana,160933,1127,191386,191386,0
6838,30-09-2020,8:00 AM,Tripura,19692,277,25734,25734,0
6839,30-09-2020,8:00 AM,Uttarakhand,38282,591,47995,47995,0
6840,30-09-2020,8:00 AM,Uttar Pradesh,336981,5715,394856,394856,0
6841,30-09-2020,8:00 AM,West Bengal,222805,4899,253768,253768,0
6842,01-10-2020,8:00 AM,Andaman and Nicobar Islands,3608,53,3835,3835,0
6843,01-10-2020,8:00 AM,Andhra Pradesh,629211,5828,693484,693484,0
6844,01-10-2020,8:00 AM,Arunachal Pradesh,6890,16,9796,9796,0
6845,01-10-2020,8:00 AM,Assam,145618,697,180811,180811,0
6846,01-10-2020,8:00 AM,Bihar,169732,904,182728,182728,0
6847,01-10-2020,8:00 AM,Chandigarh,9813,162,11938,11938,0
6848,01-10-2020,8:00 AM,Chhattisgarh,81718,957,113602,113602,0
6849,01-10-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,2929,2,3040,3040,0
6850,01-10-2020,8:00 AM,Delhi,247446,5361,279715,279715,0
6851,01-10-2020,8:00 AM,Goa,28125,428,33418,33418,0
6852,01-10-2020,8:00 AM,Gujarat,117099,3450,137232,137232,0
6853,01-10-2020,8:00 AM,Haryana,112877,1382,128599,128599,0
6854,01-10-2020,8:00 AM,Himachal Pradesh,11390,186,14976,14976,0
6855,01-10-2020,8:00 AM,Jammu and Kashmir,56872,1181,75070,75070,0
6856,01-10-2020,8:00 AM,Jharkhand,71342,713,83651,83651,0
6857,01-10-2020,8:00 AM,Karnataka,485268,8864,601767,601767,0
6858,01-10-2020,8:00 AM,Kerala,128224,742,196106,196106,0
6859,01-10-2020,8:00 AM,Ladakh,3147,58,4269,4269,0
6860,01-10-2020,8:00 AM,Madhya Pradesh,104734,2316,128047,128047,0
6861,01-10-2020,8:00 AM,Maharashtra,1088322,36662,1384446,1384446,0
6862,01-10-2020,8:00 AM,Manipur,8460,67,10983,10983,0
6863,01-10-2020,8:00 AM,Meghalaya,3975,49,5639,5639,0
6864,01-10-2020,8:00 AM,Mizoram,1597,0,2017,2017,0
6865,01-10-2020,8:00 AM,Nagaland,5066,17,6163,6163,0
6866,01-10-2020,8:00 AM,Odisha,185700,842,219119,219119,0
6867,01-10-2020,8:00 AM,Puducherry,22074,521,27544,27544,0
6868,01-10-2020,8:00 AM,Punjab,93666,3406,113886,113886,0
6869,01-10-2020,8:00 AM,Rajasthan,113225,1486,135292,135292,0
6870,01-10-2020,8:00 AM,Sikkim,2303,37,3012,3012,0
6871,01-10-2020,8:00 AM,Tamil Nadu,541819,9520,597602,597602,0
6872,01-10-2020,8:00 AM,Telengana,163407,1135,193600,193600,0
6873,01-10-2020,8:00 AM,Tripura,20092,283,26066,26066,0
6874,01-10-2020,8:00 AM,Uttarakhand,39278,611,49000,49000,0
6875,01-10-2020,8:00 AM,Uttar Pradesh,342415,5784,399082,399082,0
6876,01-10-2020,8:00 AM,West Bengal,225759,4958,257049,257049,0
6877,02-10-2020,8:00 AM,Andaman and Nicobar Islands,3623,53,3848,3848,0
6878,02-10-2020,8:00 AM,Andhra Pradesh,636508,5869,700235,700235,0
6879,02-10-2020,8:00 AM,Arunachal Pradesh,7049,16,10020,10020,0
6880,02-10-2020,8:00 AM,Assam,147522,711,182396,182396,0
6881,02-10-2020,8:00 AM,Bihar,171048,904,184038,184038,0
6882,02-10-2020,8:00 AM,Chandigarh,10009,164,12057,12057,0
6883,02-10-2020,8:00 AM,Chhattisgarh,84699,986,116153,116153,0
6884,02-10-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,2939,2,3054,3054,0
6885,02-10-2020,8:00 AM,Delhi,250613,5401,282752,282752,0
6886,02-10-2020,8:00 AM,Goa,28525,440,33942,33942,0
6887,02-10-2020,8:00 AM,Gujarat,118433,3460,138583,138583,0
6888,02-10-2020,8:00 AM,Haryana,115038,1402,129912,129912,0
6889,02-10-2020,8:00 AM,Himachal Pradesh,11608,195,15219,15219,0
6890,02-10-2020,8:00 AM,Jammu and Kashmir,58552,1198,76163,76163,0
6891,02-10-2020,8:00 AM,Jharkhand,72461,721,84664,84664,0
6892,02-10-2020,8:00 AM,Karnataka,492412,8994,611837,611837,0
6893,02-10-2020,8:00 AM,Kerala,131052,771,204241,204241,0
6894,02-10-2020,8:00 AM,Ladakh,3232,61,4360,4360,0
6895,02-10-2020,8:00 AM,Madhya Pradesh,107279,2336,130088,130088,0
6896,02-10-2020,8:00 AM,Maharashtra,1104426,37056,1400922,1400922,0
6897,02-10-2020,8:00 AM,Manipur,8641,68,11111,11111,0
6898,02-10-2020,8:00 AM,Meghalaya,4001,51,5802,5802,0
6899,02-10-2020,8:00 AM,Mizoram,1721,0,2049,2049,0
6900,02-10-2020,8:00 AM,Nagaland,5144,17,6244,6244,0
6901,02-10-2020,8:00 AM,Odisha,190080,859,222734,222734,0
6902,02-10-2020,8:00 AM,Puducherry,22505,525,28024,28024,0
6903,02-10-2020,8:00 AM,Punjab,95937,3451,115151,115151,0
6904,02-10-2020,8:00 AM,Rajasthan,115178,1500,137485,137484,1
6905,02-10-2020,8:00 AM,Sikkim,2375,39,3050,3050,0
6906,02-10-2020,8:00 AM,Tamil Nadu,547335,9586,603290,603290,0
6907,02-10-2020,8:00 AM,Telengana,165844,1145,195609,195609,0
6908,02-10-2020,8:00 AM,Tripura,20596,286,26362,26362,0
6909,02-10-2020,8:00 AM,Uttarakhand,40079,625,49248,49248,0
6910,02-10-2020,8:00 AM,Uttar Pradesh,346859,5864,403101,403101,0
6911,02-10-2020,8:00 AM,West Bengal,228755,5017,260324,260324,0
6912,03-10-2020,8:00 AM,Andaman and Nicobar Islands,3631,53,3858,3858,0
6913,03-10-2020,8:00 AM,Andhra Pradesh,643993,5900,706790,706790,0
6914,03-10-2020,8:00 AM,Arunachal Pradesh,7183,18,10220,10220,0
6915,03-10-2020,8:00 AM,Assam,148963,721,183812,183812,0
6916,03-10-2020,8:00 AM,Bihar,172449,910,185436,185436,0
6917,03-10-2020,8:00 AM,Chandigarh,10162,169,12212,12212,0
6918,03-10-2020,8:00 AM,Chhattisgarh,88095,1002,118790,118790,0
6919,03-10-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,2959,2,3061,3061,0
6920,03-10-2020,8:00 AM,Delhi,253784,5438,285672,285672,0
6921,03-10-2020,8:00 AM,Goa,29004,442,34455,34455,0
6922,03-10-2020,8:00 AM,Gujarat,119683,3475,139893,139893,0
6923,03-10-2020,8:00 AM,Haryana,116716,1425,131388,131388,0
6924,03-10-2020,8:00 AM,Himachal Pradesh,11996,202,15454,15454,0
6925,03-10-2020,8:00 AM,Jammu and Kashmir,59952,1212,77253,77253,0
6926,03-10-2020,8:00 AM,Jharkhand,73428,729,85400,85400,0
6927,03-10-2020,8:00 AM,Karnataka,499506,9119,620630,620630,0
6928,03-10-2020,8:00 AM,Kerala,135144,791,213499,213499,0
6929,03-10-2020,8:00 AM,Ladakh,3274,61,4429,4429,0
6930,03-10-2020,8:00 AM,Madhya Pradesh,109611,2372,132107,132107,0
6931,03-10-2020,8:00 AM,Maharashtra,1117720,37480,1416513,1416513,0
6932,03-10-2020,8:00 AM,Manipur,8992,69,11397,11397,0
6933,03-10-2020,8:00 AM,Meghalaya,4226,52,6033,6033,0
6934,03-10-2020,8:00 AM,Mizoram,1759,0,2103,2103,0
6935,03-10-2020,8:00 AM,Nagaland,5211,17,6318,6318,0
6936,03-10-2020,8:00 AM,Odisha,194128,875,226334,226334,0
6937,03-10-2020,8:00 AM,Puducherry,22948,532,28534,28534,0
6938,03-10-2020,8:00 AM,Punjab,97777,3501,116213,116213,0
6939,03-10-2020,8:00 AM,Rajasthan,117238,1516,139696,139696,0
6940,03-10-2020,8:00 AM,Sikkim,2409,41,3092,3092,0
6941,03-10-2020,8:00 AM,Tamil Nadu,552938,9653,608885,608885,0
6942,03-10-2020,8:00 AM,Telengana,167846,1153,197327,197327,0
6943,03-10-2020,8:00 AM,Tripura,20897,289,26552,26552,0
6944,03-10-2020,8:00 AM,Uttarakhand,40419,636,49559,49559,0
6945,03-10-2020,8:00 AM,Uttar Pradesh,351966,5917,406995,406995,0
6946,03-10-2020,8:00 AM,West Bengal,231699,5070,263634,263634,0
6947,04-10-2020,8:00 AM,Andaman and Nicobar Islands,3642,53,3868,3868,0
6948,04-10-2020,8:00 AM,Andhra Pradesh,651791,5941,713014,713014,0
6949,04-10-2020,8:00 AM,Arunachal Pradesh,7388,18,10421,10421,0
6950,04-10-2020,8:00 AM,Assam,150776,735,185444,185444,0
6951,04-10-2020,8:00 AM,Bihar,173932,912,186441,186441,0
6952,04-10-2020,8:00 AM,Chandigarh,10396,172,12360,12360,0
6953,04-10-2020,8:00 AM,Chhattisgarh,91077,1031,121400,121400,0
6954,04-10-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,2967,2,3070,3070,0
6955,04-10-2020,8:00 AM,Delhi,257224,5472,287930,287930,0
6956,04-10-2020,8:00 AM,Goa,29527,450,34900,34900,0
6957,04-10-2020,8:00 AM,Gujarat,120987,3487,141236,141236,0
6958,04-10-2020,8:00 AM,Haryana,118258,1450,132576,132576,0
6959,04-10-2020,8:00 AM,Himachal Pradesh,12193,210,15695,15695,0
6960,04-10-2020,8:00 AM,Jammu and Kashmir,61351,1231,78228,78228,0
6961,04-10-2020,8:00 AM,Jharkhand,74604,734,86277,86277,0
6962,04-10-2020,8:00 AM,Karnataka,508495,9219,630516,630516,0
6963,04-10-2020,8:00 AM,Kerala,139620,813,221333,221333,0
6964,04-10-2020,8:00 AM,Ladakh,3315,61,4477,4477,0
6965,04-10-2020,8:00 AM,Madhya Pradesh,111712,2399,133918,133918,0
6966,04-10-2020,8:00 AM,Maharashtra,1134555,37758,1430861,1430861,0
6967,04-10-2020,8:00 AM,Manipur,9081,71,11649,11649,0
6968,04-10-2020,8:00 AM,Meghalaya,4319,54,6456,6456,0
6969,04-10-2020,8:00 AM,Mizoram,1772,0,2120,2120,0
6970,04-10-2020,8:00 AM,Nagaland,5257,17,6429,6429,0
6971,04-10-2020,8:00 AM,Odisha,198194,892,229387,229387,0
6972,04-10-2020,8:00 AM,Puducherry,23344,534,28752,28752,0
6973,04-10-2020,8:00 AM,Punjab,99468,3562,117319,117319,0
6974,04-10-2020,8:00 AM,Rajasthan,119241,1530,141846,141846,0
6975,04-10-2020,8:00 AM,Sikkim,2448,43,3131,3131,0
6976,04-10-2020,8:00 AM,Tamil Nadu,558534,9718,614507,614507,0
6977,04-10-2020,8:00 AM,Telengana,170212,1163,199276,199276,0
6978,04-10-2020,8:00 AM,Tripura,21410,293,26874,26874,0
6979,04-10-2020,8:00 AM,Uttarakhand,41338,648,50062,50062,0
6980,04-10-2020,8:00 AM,Uttar Pradesh,356826,5977,410626,410626,0
6981,04-10-2020,8:00 AM,West Bengal,234712,5132,266974,266974,0
6982,05-10-2020,8:00 AM,Andaman and Nicobar Islands,3649,53,3884,3884,0
6983,05-10-2020,8:00 AM,Andhra Pradesh,658875,5981,719256,719256,0
6984,05-10-2020,8:00 AM,Arunachal Pradesh,7577,18,10548,10548,0
6985,05-10-2020,8:00 AM,Assam,152127,749,186200,186200,0
6986,05-10-2020,8:00 AM,Bihar,175458,915,188168,188168,0
6987,05-10-2020,8:00 AM,Chandigarh,10598,174,12445,12445,0
6988,05-10-2020,8:00 AM,Chhattisgarh,93731,1045,123324,123324,0
6989,05-10-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,2980,2,3087,3087,0
6990,05-10-2020,8:00 AM,Delhi,260350,5510,290613,290613,0
6991,05-10-2020,8:00 AM,Goa,30033,456,35328,35328,0
6992,05-10-2020,8:00 AM,Gujarat,122233,3496,142538,142538,0
6993,05-10-2020,8:00 AM,Haryana,120341,1470,133878,133878,0
6994,05-10-2020,8:00 AM,Himachal Pradesh,12361,217,15851,15851,0
6995,05-10-2020,8:00 AM,Jammu and Kashmir,62404,1242,79106,79106,0
6996,05-10-2020,8:00 AM,Jharkhand,75531,743,87210,87210,0
6997,05-10-2020,8:00 AM,Karnataka,515782,9286,640661,640661,0
6998,05-10-2020,8:00 AM,Kerala,144471,836,229886,229886,0
6999,05-10-2020,8:00 AM,Ladakh,3354,61,4521,4521,0
7000,05-10-2020,8:00 AM,Madhya Pradesh,113832,2434,135638,135638,0
7001,05-10-2020,8:00 AM,Maharashtra,1149603,38084,1443409,1443409,0
7002,05-10-2020,8:00 AM,Manipur,9205,74,11855,11855,0
7003,05-10-2020,8:00 AM,Meghalaya,4393,54,6656,6656,0
7004,05-10-2020,8:00 AM,Mizoram,1807,0,2120,2120,0
7005,05-10-2020,8:00 AM,Nagaland,5309,17,6552,6552,0
7006,05-10-2020,8:00 AM,Odisha,202302,907,232713,232713,0
7007,05-10-2020,8:00 AM,Puducherry,23763,539,29089,29089,0
7008,05-10-2020,8:00 AM,Punjab,100977,3603,118157,118157,0
7009,05-10-2020,8:00 AM,Rajasthan,121331,1545,144030,144030,0
7010,05-10-2020,8:00 AM,Sikkim,2480,45,3174,3174,0
7011,05-10-2020,8:00 AM,Tamil Nadu,564092,9784,619996,619996,0
7012,05-10-2020,8:00 AM,Telengana,172388,1171,200611,200611,0
7013,05-10-2020,8:00 AM,Tripura,21876,299,27033,27033,0
7014,05-10-2020,8:00 AM,Uttarakhand,41740,652,51481,51481,0
7015,05-10-2020,8:00 AM,Uttar Pradesh,362052,6029,414466,414466,0
7016,05-10-2020,8:00 AM,West Bengal,237698,5194,270331,270331,0
7017,06-10-2020,8:00 AM,Andaman and Nicobar Islands,3659,54,3899,3899,0
7018,06-10-2020,8:00 AM,Andhra Pradesh,666433,6019,723512,723512,0
7019,06-10-2020,8:00 AM,Arunachal Pradesh,7775,19,10783,10783,0
7020,06-10-2020,8:00 AM,Assam,153491,760,187718,187718,0
7021,06-10-2020,8:00 AM,Bihar,176995,924,189442,189442,0
7022,06-10-2020,8:00 AM,Chandigarh,10797,177,12578,12578,0
7023,06-10-2020,8:00 AM,Chhattisgarh,97067,1081,126005,126005,0
